highlight,title,author,note,location
"everyone makes good his boasts, And comrades praised, to me, the flower Of maidenhood, and loud the hour, With brimming glass","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",2904.0
"But think! The mount is magically mad today, And if a will o\xe2\x80\x99 the wisp should lead the way, You mustn\xe2\x80\x99t judge things too precisely.","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",3111.0
"Tell me, are we standing still, Or are we climbing up the hill? All seems spinning like a mill, Rocks and trees, with angry faces","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",3131.0
"The devil must exist somehow,\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0[4345] Or how could we act the devil?","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",3491.0
Would you grasp the lightning? A good thing it has not been allowed you miserable mortals! To crush the innocent one who replies is the tyrant\xe2\x80\x99s way to free oneself of an embarrassment.,"Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",3560.0
"Wish then, to achieve your wishes, Gaze up, at the brightness there! You are lightly tangled: this is\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0[4660] Sleep, a shell, so now emerge! Don\xe2\x80\x99t delay, walk bravely, tall, When the crowd waits, hesitating: The noblest man achieves his all, By seeing, and then, swiftly, taking.\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0[4665]","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",3797.0
"MEPHISTOPHELES: By this I recognise a most learned lord! What you can\xe2\x80\x99t feel lies miles abroad, What you can\xe2\x80\x99t grasp, you think, is done with too. What you don\xe2\x80\x99t count on can\xe2\x80\x99t be true,\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0[4920] What you can\xe2\x80\x99t weigh won\xe2\x80\x99t weigh, of old, What you don\xe2\x80\x99t coin: that can\xe2\x80\x99t be gold.","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",3961.0
"him: how are the Heavens now?\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0[4950] \xc2\xa0 MURMURS: Two rogues, there \xe2\x80\x93 already known \xe2\x80\x93 Fool and Dreamer \xe2\x80\x93 so near the throne \xe2\x80\x93 An idle song \xe2\x80\x93 an ancient rhyme \xe2\x80\x93 The Fool plays \xe2\x80\x93 the Wise Man speaks, in time \xe2\x80\x93","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",3989.0
"First we must atone for them in quiet, Lower things are gained by the higher. Who wants the good, must first be good: Who wants delight, must calm the blood: Who longs for wine, treads ripened grapes:\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0[5055] Who hopes for miracles, strengthens then his faith.","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",4057.0
"How merit and luck are linked together These fools can\xe2\x80\x99t see, no, not a one: If they\xe2\x80\x99d the Philosopher\xe2\x80\x99s Stone, as ever, There\xe2\x80\x99d lack a philosopher for the stone.","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",4066.0
"He seems a king, a rich and kind one, Blessed are they who gain his favour!\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0[5555] He has no further need to strive, His eyes observe whatever\xe2\x80\x99s lacking, And to spread his pure delight, Is more to him than joy and owning.","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",4381.0
"But now a different trick, you see: What each has grasped so eagerly,\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0[5595] Has gained him but a poor reward, The gifts already fluttering skyward. The pearls are loosened from their band, And beetles crawl there in his hand, The poor man shakes them off, instead\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0[5600] They\xe2\x80\x99re humming now around his head. Another, for some solid thing, Catches at a butterfly\xe2\x80\x99s wing. That\xe2\x80\x99s what the rascal\xe2\x80\x99s promise means: He only lends them golden gleams!","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",4412.0
"Distorted objects crowd around us, child. No: where you see clear, with sweetest Clarity, Self-possessed, trusting in your own self: flee, Where Goodness and Beauty may be viewed,\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0[5695] And there create your world \xe2\x80\x93 in Solitude!","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",4477.0
"For example: no one\xe2\x80\x99s found out, ever, What makes body and soul fit together: Stick tight, as if there\xe2\x80\x99ll be no separation,\xc2\xa0\xc2\xa0\xc2\xa0\xc2\xa0[6895] Yet always cause each other irritation.","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",5436.0
"Once you\xe2\x80\x99d have run from things like these, But now they look good to you: When a man seeks his beloved, he\xe2\x80\x99s Ready to meet monsters too.","Faust (Translated, Illustrated): Parts I & II",Johann Wolfgang von Goethe,"downloaded,uploaded,uploaded",5698.0
"developed called the Brain Integration Scale (BIS). The BIS is a combination of three EEG-derived brain measures recorded during challenging tasks: broadband frontal coherence, alpha waves, and brain preparatory response. He combined these \xe2\x80\x9cscores\xe2\x80\x9d into the BIS, with higher scores relating to creativity, decision making, and brain processing speed. When he measured the brain waves of thirty-eight college students, Dr. Travis saw the BIS scores rose during three months of TM practice.8 Dr. Travis hypothesized that elite athletes and top business managers would",Strength in Stillness: The Power of Transcendental Meditation,Bob Roth,"downloaded,uploaded,uploaded",876.0
"like myself.\xe2\x80\x9d \xe2\x80\x9cI want to relate to people better.\xe2\x80\x9d \xe2\x80\x9cMy life is going well and I have no particular complaints but I am always interested in learning more, growing more, seeing if there is more",Strength in Stillness: The Power of Transcendental Meditation,Bob Roth,"downloaded,uploaded,uploaded",1006.0
"That sounds like a lot of us, right? I remember asking him during one visit how his meditation was going. He wrote back on his letter board that he was really loving his practice. So I asked why. \xe2\x80\x9cBecause it\xe2\x80\x99s so easy,\xe2\x80\x9d he wrote back. \xe2\x80\x9cI can do it.\xe2\x80\x9d \xe2\x80\x9cOf course you can,\xe2\x80\x9d I replied. \xe2\x80\x9cBut what makes you love it?\xe2\x80\x9d \xe2\x80\x9cIt\xe2\x80\x99s the only time during the day,\xe2\x80\x9d he wrote, \xe2\x80\x9cthat I don\xe2\x80\x99t feel bad about myself.\xe2\x80\x9d It was tough to see those words spelled out so clearly. Since that conversation,",Strength in Stillness: The Power of Transcendental Meditation,Bob Roth,"downloaded,uploaded,uploaded",1117.0
"\xe2\x80\x9cI was drowning in fear and sadness,\xe2\x80\x9d he reflected. \xe2\x80\x9cA few months after putting away the uniform, I developed a pretty detailed plan for suicide. But while sitting in my truck, ready to proceed, a thought hit me: to die by my own hand is not my birthright. It is not the way of the warrior. Warriors have a deep appreciation for life and are not victims of circumstance.\xe2\x80\x9d Desperate, Paul reached out to the Boulder Crest Retreat",Strength in Stillness: The Power of Transcendental Meditation,Bob Roth,"downloaded,uploaded,uploaded",1202.0
"hopefully, rise above their challenging (to say the least) circumstances. I fervently agreed with the Irish poet William Butler Yeats, who wrote, \xe2\x80\x9cEducation is not about filling the pail, it is about lighting a fire.\xe2\x80\x9d While I worked toward that goal, I had a stint to earn some extra cash at a Swensen\xe2\x80\x99s",Strength in Stillness: The Power of Transcendental Meditation,Bob Roth,"downloaded,uploaded,uploaded",1296.0
"Understanding the three approaches is important because each requires different degrees of effort and difficulty to practice; each impacts the brain differently; and each produces different outcomes for the health of mind and body. These three techniques are Focused Attention, Open Monitoring, and Automatic Self-Transcending.5 Focused Attention includes the classic depiction of meditation in popular culture: someone sitting",Strength in Stillness: The Power of Transcendental Meditation,Bob Roth,"downloaded,uploaded,uploaded",142.0
"How do Focused Attention techniques impact the brain? One way to tell is through electroencephalography (EEG), which measures the electrical activity of the brain. EEG readouts measured while test subjects practice Focused Attention show that these techniques enliven gamma brain waves in the left prefrontal cortex, the brain\xe2\x80\x99s",Strength in Stillness: The Power of Transcendental Meditation,Bob Roth,"downloaded,uploaded,uploaded",150.0
"are found when one is engaged in a challenging task. In contrast to attempting to clear the mind of thoughts, the second category of meditation, Open Monitoring, is about learning to observe thoughts dispassionately, without judgment, as they come and go. This is because thoughts themselves are not seen as the potential disrupter of calm, but",Strength in Stillness: The Power of Transcendental Meditation,Bob Roth,"downloaded,uploaded,uploaded",154.0
"emotion. In the process, you\xe2\x80\x99re generating theta brain waves, with the electrical patterns slowing to about 6 to 8 Hz, close to the onset of dreams. Theta waves are associated with creativity, daydreaming, and memory tasks. Several studies on mindfulness practices, many of which are included in the Opening Monitoring classification, also show alpha-2",Strength in Stillness: The Power of Transcendental Meditation,Bob Roth,"downloaded,uploaded,uploaded",159.0
